year,entry_date,exit_date,symbol,structure,exit,holding_days,pop,entry_iv,credit_usd,max_risk_usd,pnl_usd,hold_to_expiry_pnl_usd
2022,2022-09-23,2022-11-10,IEF,iron_condor,target,48,0.582872,0.10575,77.7,122.3,52.71,69.7
2022,2022-09-23,2022-11-18,SLV,short_call_spread,expiry,56,0.750607,0.410005,22.17,77.83,-6.83,-6.83
2022,2022-09-23,2022-10-26,XLK,iron_condor,target,33,0.577384,0.350533,195.09,304.91,92.83,187.09
2022,2022-09-23,2022-11-10,XLU,iron_condor,target,48,0.548464,0.27058,86.64,113.36,45.1,78.64
2022,2022-09-26,2022-11-18,EFA,short_call_spread,expiry,53,0.76121,0.322462,91.31,408.69,-412.69,-412.69
2022,2022-09-26,2022-11-15,FXI,short_put_spread,target,50,0.691566,0.391503,28.71,71.29,24.1,24.71
2022,2022-09-26,2022-11-01,LQD,iron_condor,target,36,0.573287,0.173905,194.65,305.35,100.5,186.65
2022,2022-09-26,2022-10-07,VNQ,short_call_spread,target,11,0.753071,0.344002,46.31,153.69,19.75,42.31
2022,2022-09-26,2022-11-18,XLV,iron_condor,expiry,53,0.511407,0.289871,242.28,257.72,-222.72,-222.72
2022,2022-09-27,2022-11-18,XLB,short_call_spread,expiry,52,0.782826,0.358097,36.62,163.38,-167.38,-167.38
2022,2022-09-28,2022-10-25,XLP,short_put_spread,target,27,0.680252,0.232741,58.75,141.25,33.37,54.75
2022,2022-09-29,2022-11-09,KRE,iron_condor,target,41,0.522538,0.3121,94.23,105.77,41.04,86.23
2022,2022-09-29,2022-11-04,XBI,short_call_spread,target,36,0.786744,0.582326,95.6,404.4,51.39,91.6
2022,2022-09-30,2022-11-01,SMH,iron_condor,target,32,0.514877,0.407102,240.12,259.88,113.45,-267.88
2022,2022-10-03,2022-11-18,IWM,short_call_spread,expiry,46,0.761275,0.341624,109.59,390.41,33.59,33.59
2022,2022-12-09,2023-01-06,AGG,iron_condor,target,28,0.523615,0.101142,93.89,106.11,40.57,85.89
2022,2022-12-09,2023-01-03,EFA,iron_condor,target,25,0.627658,0.188398,135.4,364.6,63.54,26.4
2022,2022-12-09,2023-01-03,GDX,short_put_spread,target,25,0.716668,0.439328,48.22,151.78,25.83,44.22
2022,2022-12-09,2023-01-06,HYG,iron_condor,target,28,0.540642,0.125883,88.71,111.29,40.52,80.71
2022,2022-12-09,2023-01-06,IEF,iron_condor,target,28,0.576747,0.12302,79.55,120.45,41.22,71.55
2022,2022-12-09,2023-01-06,LQD,iron_condor,target,28,0.57443,0.14843,189.32,310.68,101.08,181.32
2022,2022-12-09,2023-01-09,XBI,iron_condor,target,31,0.540693,0.40274,223.03,276.97,141.72,215.03
2022,2022-12-09,2022-12-19,XLC,short_call_spread,target,10,0.783899,0.316407,72.63,427.37,48.96,58.63
2022,2022-12-09,2022-12-21,XLE,short_put_spread,target,12,0.704787,0.345794,27.75,72.25,11.03,23.75
2022,2022-12-09,2023-01-04,XLI,iron_condor,target,26,0.578254,0.17863,188.35,311.65,93.96,180.35
2022,2022-12-09,2023-01-09,XLK,iron_condor,target,31,0.570714,0.338588,198.38,301.62,94.34,190.38
2022,2022-12-09,2022-12-19,XLP,short_call_spread,target,10,0.782413,0.156541,35.38,164.62,18.8,31.38
2022,2022-12-09,2023-01-09,XLRE,iron_condor,target,31,0.568142,0.267024,81.01,118.99,39.59,73.01
2022,2022-12-09,2023-01-13,XLV,iron_condor,target,35,0.539645,0.178684,222.68,277.32,111.37,105.68
2022,2022-12-09,2023-01-11,XLY,iron_condor,target,33,0.555557,0.305364,209.29,290.71,140.75,201.29
2022,2022-12-12,2022-12-13,EWZ,short_call_spread,target,1,0.782195,0.413282,19.77,80.23,9.88,15.77
2022,2022-12-12,2023-01-20,GLD,iron_condor,expiry,39,0.54645,0.175236,218.62,281.38,-289.38,-289.38
2022,2022-12-12,2023-01-06,XLB,iron_condor,target,25,0.581072,0.256432,77.37,122.63,32.88,69.37
2022,2022-12-13,2022-12-28,EEM,short_call_spread,target,15,0.724805,0.237212,44.47,155.53,21.63,-132.53
2022,2022-12-13,2023-01-20,QQQ,short_put_spread,target,38,0.686869,0.294368,149.29,350.71,145.29,145.29
2022,2022-12-13,2023-01-09,XLU,iron_condor,target,27,0.60365,0.21886,68.38,131.62,34.53,21.88
2022,2022-12-14,2023-01-09,IWM,iron_condor,target,26,0.527856,0.23624,232.38,267.62,110.45,224.38
2022,2022-12-14,2023-01-09,SLV,iron_condor,target,26,0.542929,0.359531,44.51,55.49,15.41,36.51
2022,2022-12-14,2023-01-10,SMH,iron_condor,target,27,0.510239,0.396484,243.5,256.5,116.78,235.5
2022,2022-12-14,2022-12-20,TLT,short_call_spread,target,6,0.752555,0.257216,45.82,154.18,25.79,41.82
2022,2022-12-14,2023-01-09,XLF,iron_condor,target,26,0.516824,0.188042,47.91,52.09,18.15,39.91
2023,2023-01-09,2023-02-17,KRE,short_call_spread,expiry,39,0.752537,0.234789,42.43,157.57,-81.57,-81.57
2023,2023-01-17,2023-02-03,FXI,short_call_spread,target,17,0.763571,0.434188,21.67,78.33,6.97,17.67
2023,2023-01-23,2023-03-13,AGG,iron_condor,target,49,0.513234,0.092643,96.81,103.19,46.81,88.81
2023,2023-01-23,2023-03-17,EEM,iron_condor,expiry,53,0.535661,0.202001,90.02,109.98,-117.98,-117.98
2023,2023-01-23,2023-03-03,EFA,iron_condor,target,39,0.585349,0.166302,172.86,327.14,103.38,-117.14
2023,2023-01-23,2023-03-17,EWZ,short_put_spread,expiry,53,0.67932,0.45082,30.39,69.61,-35.61,-35.61
2023,2023-01-23,2023-02-03,GLD,short_call_spread,target,11,0.739944,0.149175,110.18,389.82,76.58,106.18
2023,2023-01-23,2023-03-17,HYG,iron_condor,expiry,53,0.558408,0.124884,83.81,116.19,-87.19,-87.19
2023,2023-01-23,2023-03-10,IEF,iron_condor,target,46,0.549745,0.117658,86.79,113.21,37.96,78.79
2023,2023-01-23,2023-03-15,LQD,iron_condor,target,51,0.603868,0.129538,164.87,335.13,94.76,155.87
2023,2023-01-23,2023-03-17,SLV,short_put_spread,expiry,53,0.657862,0.274014,30.97,69.03,-10.03,-10.03
2023,2023-01-23,2023-03-17,XBI,iron_condor,expiry,53,0.526607,0.36426,232.34,267.66,-275.66,-275.66
2023,2023-01-23,2023-02-28,XLB,iron_condor,target,36,0.556687,0.23129,84.27,115.73,34.63,-123.73
2023,2023-01-23,2023-02-21,XLC,short_call_spread,target,29,0.771993,0.225614,72.77,427.23,34.55,68.77
2023,2023-01-23,2023-02-27,XLI,iron_condor,target,35,0.5463,0.213895,217.15,282.85,111.18,176.15
2023,2023-01-23,2023-03-03,XLRE,iron_condor,target,39,0.511692,0.279231,96.96,103.04,41.03,-88.04
2023,2023-01-23,2023-03-16,XLU,iron_condor,target,52,0.539188,0.191163,88.52,111.48,55.68,29.02
2023,2023-01-23,2023-02-28,XLY,iron_condor,target,36,0.549624,0.273519,213.66,286.34,104.52,205.66
2023,2023-01-24,2023-02-22,XLK,iron_condor,target,29,0.599931,0.265638,174.45,325.55,80.05,166.45
2023,2023-01-24,2023-03-17,XLV,iron_condor,expiry,52,0.56971,0.136689,197.59,302.41,-310.41,-310.41
2023,2023-01-25,2023-03-03,XLF,iron_condor,target,37,0.555142,0.184094,42.86,57.14,19.18,-65.14
2023,2023-01-25,2023-03-02,XLP,iron_condor,target,36,0.539478,0.190717,89.79,110.21,38.7,81.79
2023,2023-01-26,2023-02-28,IWM,iron_condor,target,33,0.512201,0.213512,241.86,258.14,113.12,-266.14
2023,2023-01-26,2023-02-21,SMH,short_call_spread,target,26,0.768981,0.348107,102.74,397.26,59.63,98.74
2023,2023-01-31,2023-03-17,GDX,short_put_spread,target,45,0.72384,0.370169,46.42,153.58,42.42,42.42
2023,2023-01-31,2023-02-17,VNQ,short_call_spread,target,17,0.757424,0.275616,44.81,155.19,19.04,40.81
2023,2023-02-02,2023-03-02,XLE,iron_condor,target,28,0.529636,0.274602,46.38,53.62,16.15,-61.62
2023,2023-02-07,2023-03-17,DIA,iron_condor,expiry,38,0.513759,0.141298,241.29,258.71,-266.71,-266.71
2023,2023-02-09,2023-02-21,SPY,short_call_spread,target,12,0.739558,0.2071,122.54,377.46,63.56,118.54
2023,2023-03-03,2023-04-21,KRE,iron_condor,expiry,49,0.529127,0.214363,92.37,107.63,-115.63,-115.63
2023,2023-03-03,2023-03-10,QQQ,short_call_spread,target,7,0.74166,0.262756,122.02,377.98,57.75,118.02
2023,2023-03-10,2023-03-28,FXI,short_put_spread,target,18,0.646069,0.450892,33.73,66.27,18.07,29.73
2023,2023-03-13,2023-04-05,TLT,short_put_spread,target,23,0.672596,0.347494,62.91,137.09,30.68,58.91
2023,2023-03-21,2023-04-10,AGG,iron_condor,target,20,0.549486,0.107102,86.1,113.9,36.96,78.1
2023,2023-03-21,2023-04-12,EEM,iron_condor,target,22,0.60864,0.223879,66.64,133.36,27.13,58.64
2023,2023-03-21,2023-04-21,EFA,iron_condor,expiry,31,0.593734,0.25039,170.7,329.3,-0.3,-0.3
2023,2023-03-21,2023-04-19,EWZ,iron_condor,target,29,0.580816,0.303369,39.61,60.39,16.91,31.61
2023,2023-03-21,2023-03-28,GDX,short_put_spread,target,7,0.712634,0.488832,49.1,150.9,28.16,45.1
2023,2023-03-21,2023-04-17,GLD,iron_condor,target,27,0.5301,0.230249,230.91,269.09,147.15,222.91
2023,2023-03-21,2023-04-10,HYG,iron_condor,target,20,0.590744,0.123618,72.74,127.26,34.49,64.74
2023,2023-03-21,2023-04-13,IEF,iron_condor,target,23,0.541649,0.159259,89.26,110.74,45.34,81.26
2023,2023-03-21,2023-03-23,IWM,short_call_spread,target,2,0.751396,0.291896,111.07,388.93,52.98,107.07
2023,2023-03-21,2023-04-10,LQD,iron_condor,target,20,0.6258,0.115062,127.22,372.78,65.53,119.22
2023,2023-03-21,2023-03-31,SMH,short_put_spread,target,10,0.694028,0.329848,136.37,363.63,74.5,132.37
2023,2023-03-21,2023-04-10,XBI,iron_condor,target,20,0.581443,0.323535,190.08,309.92,103.51,55.08
2023,2023-03-21,2023-04-12,XLC,iron_condor,target,22,0.596838,0.258661,160.33,339.67,87.22,152.33
2023,2023-03-21,2023-04-20,XLF,short_call_spread,target,30,0.744513,0.371508,23.29,76.71,14.0,19.29
2023,2023-03-21,2023-04-10,XLI,iron_condor,target,20,0.591963,0.220066,179.42,320.58,99.13,171.42
2023,2023-03-21,2023-03-30,XLK,short_put_spread,target,9,0.738709,0.248743,87.84,412.16,52.05,83.84
2023,2023-03-21,2023-04-21,XLP,iron_condor,expiry,31,0.525052,0.127548,93.9,106.1,-114.1,-114.1
2023,2023-03-21,2023-04-12,XLRE,iron_condor,target,22,0.555808,0.286738,84.04,115.96,34.5,76.04
2023,2023-03-21,2023-04-21,XLU,iron_condor,expiry,31,0.562174,0.242008,80.55,119.45,-8.45,-8.45
2023,2023-03-21,2023-04-21,XLV,iron_condor,expiry,31,0.606457,0.161632,167.15,332.85,-70.85,-70.85
2023,2023-03-22,2023-03-31,XLB,short_put_spread,target,9,0.727887,0.290721,46.12,153.88,23.32,42.12
2023,2023-03-22,2023-04-26,XLY,iron_condor,target,35,0.564311,0.269234,202.83,297.17,95.2,194.83
2023,2023-03-23,2023-03-31,VNQ,short_put_spread,target,8,0.6731,0.308172,62.0,138.0,32.29,58.0
2023,2023-03-23,2023-05-03,XLE,short_call_spread,target,41,0.779242,0.368389,20.62,79.38,6.31,16.62
2023,2023-03-27,2023-04-04,SLV,short_put_spread,target,8,0.690468,0.36645,28.11,71.89,13.4,24.11
2023,2023-04-06,2023-05-03,DIA,short_call_spread,target,27,0.741395,0.160605,118.25,381.75,65.41,114.25
2023,2023-04-06,2023-04-26,SPY,short_call_spread,target,20,0.738895,0.184,122.6,377.4,63.18,118.6
2023,2023-04-24,2023-06-12,AGG,iron_condor,target,49,0.550038,0.115942,86.7,113.3,41.28,78.7
2023,2023-04-24,2023-06-01,EEM,iron_condor,target,38,0.557676,0.200025,83.09,116.91,42.94,75.09
2023,2023-04-24,2023-06-02,EFA,iron_condor,target,39,0.619312,0.158012,143.64,356.36,76.53,135.64
2023,2023-04-24,2023-06-12,GDX,iron_condor,target,49,0.530514,0.46298,92.11,107.89,39.65,84.11
2023,2023-04-24,2023-06-06,KRE,short_put_spread,target,43,0.645497,0.49569,67.3,132.7,39.91,63.3
2023,2023-04-24,2023-06-01,LQD,iron_condor,target,38,0.597701,0.134146,170.69,329.31,78.4,162.69
2023,2023-04-24,2023-06-16,XLC,short_call_spread,expiry,53,0.758843,0.261901,86.71,413.29,-293.29,-293.29
2023,2023-04-24,2023-06-02,XLF,iron_condor,target,39,0.569188,0.189502,41.02,58.98,17.08,33.02
2023,2023-04-24,2023-06-02,XLI,iron_condor,target,39,0.55651,0.23828,210.81,289.19,135.07,202.81
2023,2023-04-24,2023-06-16,XLK,iron_condor,expiry,53,0.547898,0.264142,215.08,284.92,-292.92,-292.92
2023,2023-04-24,2023-06-16,XLP,iron_condor,expiry,53,0.541499,0.108652,88.27,111.73,-52.73,-52.73
2023,2023-04-24,2023-06-01,XLRE,iron_condor,target,38,0.5459,0.315799,87.77,112.23,37.02,79.77
2023,2023-04-24,2023-06-16,XLU,iron_condor,target,53,0.560036,0.221084,82.33,117.67,39.33,39.33
2023,2023-04-24,2023-05-09,XLV,short_call_spread,target,15,0.744358,0.189764,107.22,392.78,51.38,103.22
2023,2023-04-25,2023-06-16,EWZ,short_call_spread,expiry,52,0.76354,0.497876,22.12,77.88,-81.88,-81.88
2023,2023-04-25,2023-05-15,FXI,short_put_spread,target,20,0.626054,0.45671,36.01,63.99,14.11,32.01
2023,2023-04-25,2023-06-02,HYG,iron_condor,target,38,0.552743,0.129674,85.45,114.55,34.74,77.45
2023,2023-04-25,2023-06-16,IEF,iron_condor,expiry,52,0.527121,0.125961,92.86,107.14,-28.14,-28.14
2023,2023-04-25,2023-05-15,SMH,short_put_spread,target,20,0.685923,0.360838,144.37,355.63,83.87,140.37
2023,2023-04-25,2023-05-10,XBI,short_put_spread,target,15,0.660139,0.541909,157.96,342.04,84.96,153.96
2023,2023-04-26,2023-06-01,GLD,iron_condor,target,36,0.512218,0.225454,241.8,258.2,124.5,233.8
2023,2023-04-26,2023-05-18,IWM,short_put_spread,target,22,0.689797,0.285174,143.89,356.11,77.16,139.89
2023,2023-05-17,2023-06-06,TLT,iron_condor,target,20,0.513634,0.2417,96.65,103.35,42.33,88.65
2023,2023-05-22,2023-07-12,SLV,short_put_spread,target,51,0.662062,0.274379,30.68,69.32,22.33,26.68
2023,2023-05-22,2023-06-07,VNQ,short_put_spread,target,16,0.696715,0.22104,56.04,143.96,25.19,52.04
2023,2023-05-22,2023-06-13,XLB,short_put_spread,target,22,0.714289,0.193475,45.72,154.28,27.87,41.72
2023,2023-05-22,2023-06-30,XLE,short_put_spread,target,39,0.656884,0.306243,32.77,67.23,14.47,28.77
2023,2023-05-22,2023-07-21,XLY,short_call_spread,expiry,60,0.770566,0.217233,85.02,414.98,-418.98,-418.98
2023,2023-05-31,2023-07-21,QQQ,short_call_spread,expiry,51,0.744023,0.247159,121.46,378.54,-382.54,-382.54
2023,2023-06-14,2023-06-26,SPY,short_call_spread,target,12,0.7403,0.1388,119.29,380.71,62.59,-102.71
2023,2023-06-20,2023-07-13,AGG,iron_condor,target,23,0.596632,0.068213,67.07,132.93,36.72,58.07
2023,2023-06-20,2023-07-11,EEM,iron_condor,target,21,0.614113,0.208517,64.81,135.19,31.94,56.81
2023,2023-06-20,2023-07-10,EFA,iron_condor,target,20,0.621713,0.211065,142.71,357.29,71.52,134.71
2023,2023-06-20,2023-06-28,EWZ,short_call_spread,target,8,0.706454,0.293573,26.71,73.29,9.83,22.71
2023,2023-06-20,2023-07-11,FXI,iron_condor,target,21,0.556057,0.388338,43.14,56.86,16.08,35.14
2023,2023-06-20,2023-07-11,GLD,iron_condor,target,21,0.557455,0.138257,208.51,291.49,111.74,200.51
2023,2023-06-20,2023-07-11,HYG,iron_condor,target,21,0.643443,0.073609,48.32,151.68,25.73,40.32
2023,2023-06-20,2023-07-13,IEF,iron_condor,target,23,0.605961,0.089929,67.76,132.24,41.87,59.76
2023,2023-06-20,2023-07-21,IWM,iron_condor,expiry,31,0.514121,0.249245,241.34,258.66,87.34,87.34
2023,2023-06-20,2023-07-12,LQD,iron_condor,target,22,0.641453,0.083278,91.79,408.21,51.13,83.79
2023,2023-06-20,2023-07-19,TLT,iron_condor,target,29,0.51018,0.141718,97.74,102.26,79.02,62.74
2023,2023-06-20,2023-07-18,XBI,short_put_spread,target,28,0.719322,0.258881,107.13,392.87,50.14,100.13
2023,2023-06-20,2023-07-21,XLF,iron_condor,expiry,31,0.589788,0.171256,37.51,62.49,-70.49,-70.49
2023,2023-06-20,2023-07-21,XLI,iron_condor,expiry,31,0.568551,0.206238,197.48,302.52,34.48,34.48
2023,2023-06-20,2023-06-26,XLK,short_call_spread,target,6,0.772848,0.256826,82.82,417.18,41.2,78.82
2023,2023-06-20,2023-07-03,XLP,short_put_spread,target,13,0.75861,0.143527,36.82,163.18,22.1,32.82
2023,2023-06-20,2023-07-18,XLRE,iron_condor,target,28,0.577594,0.202126,74.74,125.26,30.72,6.74
2023,2023-06-20,2023-07-05,XLU,short_put_spread,target,15,0.799558,0.158871,19.46,180.54,10.39,15.46
2023,2023-06-20,2023-07-11,XLV,iron_condor,target,21,0.601252,0.144265,168.15,331.85,80.88,36.15
2023,2023-06-22,2023-08-17,KRE,short_call_spread,target,56,0.789178,0.493932,38.23,161.77,25.08,34.23
2023,2023-06-22,2023-07-17,SMH,short_put_spread,target,25,0.654164,0.455919,165.75,334.25,90.84,161.75
2023,2023-06-22,2023-08-11,XLC,iron_condor,target,50,0.610294,0.154786,143.67,356.33,69.34,135.67
2023,2023-06-23,2023-07-12,GDX,short_put_spread,target,19,0.726272,0.323591,44.93,155.07,28.9,-14.07
